"TemplateType=Sports","Version=1.1/1.0.14","This row for Amazon.com use only.  Do not modify or delete.",,,,,,,,,,,,"Offer Information - These attributes are required to make your item buyable for customers on the site",,,,,,,,,,,,,,,,,,,,,,"Sales Price information",,,"Item discovery information - These attributes have an effect on how customers can find your product on the site.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Image Information - see Image Info tab for details.",,,,,,,,,,"Variation information",,,,"Information for all product types:",,"FBA - make use of these columns if you are participating in the ""Fulfillment by Amazon"" program",,,,,,,,"Other attributes for Golf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Other attributes for all SportingGoods categories",,,,,,,,,,,,,,,,,,,,"Product Dimensions",,,,,,,,,,,,"Price per unit",,"Battery Information",,,,,,,,,,,,,,,,,,,,"Common infrequently used attributes ",,,,
"SKU","ProductID","product-id-type","ProductName","ProductDescription","Manufacturer","ManufacturerPartNumber","BulletPoint1","BulletPoint2","BulletPoint3","BulletPoint4","BulletPoint5","ProductType","Brand","ItemPrice","Currency","ConditionType","ConditionNote","Quantity","MSRP","MAP","LaunchDate","ReleaseDate","RestockDate","LeadtimeToShip","ShippingWeight","ShippingWeightUnitOfMeasure","ProductTaxCode","Warranty","SellerWarrantyDescription","Prop65","CPSIAWarning1","CPSIAWarning2","CPSIAWarning3","CPSIAWarning4","CPSIAWarningDescription","SalesPrice","SaleStartDate","SaleEndDate","ItemType","UsedFor1","UsedFor2","UsedFor3","UsedFor4","UsedFor5","TargetAudience1","TargetAudience2","TargetAudience3","OtherItemAttributes1","OtherItemAttributes2","OtherItemAttributes3","OtherItemAttributes4","OtherItemAttributes5","SubjectContent1","SubjectContent2","SubjectContent3","SubjectContent4","SubjectContent5","SearchTerm1","SearchTerm2","SearchTerm3","SearchTerm4","SearchTerm5","PlatinumKeyword1","PlatinumKeyword2","PlatinumKeyword3","PlatinumKeyword4","PlatinumKeyword5","MainImageURL","SwatchImageURL","OtherImageURL1","OtherImageURL2","OtherImageURL3","OtherImageURL4","OtherImageURL5","OtherImageURL6","OtherImageURL7","OtherImageURL8","Parentage","ParentSKU","RelationshipType","VariationTheme","Color","ColorMap","FulfillmentCenterID","PackageHeight","PackageWidth","PackageLength","PackageLengthUnitOfMeasure","PackageWeight","PackageWeightUnitOfMeasure","MaxAggregateShipQuantity","GolfFlex","GolfLoft","GripSize","GripType","Hand","ShaftLength","ShaftLengthUnitOfMeasurement","ShaftMaterial","Wattage","EngineDisplacement","EngineDisplacementUnitOfMeasure","GripMaterialType","OperationMode","DisplayType","Resolution","ScreenSize","ScreenSizeUnitOfMeasure","PowerSource","MaximumUserWeight","MaximumUserWeightUnitOfMeasure","DisplayFeatures","UsageCapacity","UsageCapacityUnitOfMeasure","NumberOfLevels","WhatsInTheBox","CourseCapacity","AvailableCourses","ScreenColor","ThreadSize","LoadCapacity","LoadCapacityUnitOfMeasure","PositionAccuracy","Memory","MemoryUnitOfMeasure","DisplaySize","DisplaySizeUnitOfMeasure","Pixels","CompatibleDevices","MinimumWeightRecommendation","MinimumWeightRecommendationUnitOfMeasure","MaxWeightRecommendation","MaxWeightRecommendationUnitOfMeasure","CoverageArea","CoverageAreaUnitOfMeasure","PeakHeight","PeakHeightUnitOfMeasure","MaximumWeight","MaximumWeightUnitOfMeasure","Capability","ClosureType","Construction","CountryOfOrigin","Design","EventName","FabricType","SpecialFeatures","Functions","LegalDisclaimer","Material","PackageQuantity","Packaging","Season","SizeMap","SizeName","SkillLevel","Sport","StyleName","SpecificUsageForProduct","Diameter","DiameterUnitOfMeasurement","Height","HeightUnitOfMeasurement","Length","LengthUnitOfMeasurement","Width","WidthUnitOfMeasurement","ItemThickness","ItemThicknessUnitOfMeasurement","Weight","WeightUnitOfMeasurement","PPUCount","PPUCountType","AreBatteriesIncluded","AreBatteriesRequired","BatteryType1","BatteryType2","BatteryType3","NumberOfBatteries1","NumberOfBatteries2","NumberOfBatteries3","BatteryLife1","BatteryLife2","BatteryLife3","BatteryLifeUnitOfMeasure1","BatteryLifeUnitOfMeasure2","BatteryLifeUnitOfMeasure3","LithiumBatteryEnergyContent","LithiumBatteryPackaging","LithiumBatteryVoltage","LithiumBatteryWeight","NumberOfLithiumIonCells","NumberOfLithiumMetalCells","IsGiftMessageAvailable","IsGiftWrapAvailable","IsDiscontinuedByManufacturer","RegisteredParameter","UpdateDelete"
"HDWRGL05",845678069122,"UPC","Tour Edge Ladies Bazooka HT Max-D Fairway Wood (Right Hand, #5, Women, Aldila NV 60 Graphite)",,"Tour Edge","HDWRGL05",,,,,,,"Tour Edge",119.99,"USD","new",,0,,119.99,,,,,3,"LB","A_GEN_NOTAX",,,,,,,,,,,,"golf-fairway-woods","golf",,,,,"Womens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Child","TE-HTMXD-FW-WMN","variation","HandShaftMaterialGolfFlexGolfLoft",,,,,,,,,,,"Women",19.5,,,"Right",41.5,"in","Aldila NV 60 Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HDWRGL07",845678069146,"UPC","Tour Edge Ladies Bazooka HT Max-D Fairway Wood (Right Hand, #7, Women, Aldila NV 60 Graphite)",,"Tour Edge","HDWRGL07",,,,,,,"Tour Edge",119.99,"USD","new",,0,,119.99,,,,,3,"LB","A_GEN_NOTAX",,,,,,,,,,,,"golf-fairway-woods","golf",,,,,"Womens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Child","TE-HTMXD-FW-WMN","variation","HandShaftMaterialGolfFlexGolfLoft",,,,,,,,,,,"Women",22.5,,,"Right",41,"in","Aldila NV 60 Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TE-MX-HY-MN",,,"Tour Edge Men's Bazooka HT Max Hybrid","The Tour Edge Men's Bazooka HT Max hybrid delivers advanced technology at an affordable price, and permits long and accurate shots.
Incorporating advanced heel-toe weighting, the Bazooka HT Max has four internal weight cavities in the heel and toe that lower the center of gravity and move it deeper in the club head for a higher moment of inertia (MOI - the club’s ability to resist twisting and to impart greater force on the ball). This helps the Bazooka deliver longer, more accurate shots than competitive hybrids.
The HT Max hybrid is cast using crown-pull technology that results in a thinner crown and face. Add a shallow face design and fixed weight screw for a lower center of gravity, and this hybrid is capable of delivering consistent, accurate shots. The HT’s hyper-steel head also boasts an expanded face size for an oversized sweet spot and larger effective hitting area. Combined with the ultra-thin face technology, the HT delivers longer shots, even on off-center hits.","Tour Edge",,"Four internal weight cavities in the heel and toe for superior stability.","20-gram tungsten sole weight provides a deeper, lower center of gravity.","Ultra-thin face technology rockets the ball from more points on the face.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"golf-hybrid-clubs","golf",,,,,"Mens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parent",,,"HandShaftMaterialGolfFlexGolfLoft",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HTHLGA02",845678057648,"UPC","Tour Edge Men's Bazooka HT Max Hybrid (Left Hand, #2, Senior, UST Mamiya Graphite)",,"Tour Edge","HTHLGA02",,,,,,,"Tour Edge",79.99,"USD","new",,0,,79.99,,,,,3,"LB","A_GEN_NOTAX",,,,,,,,,,,,"golf-hybrid-clubs","golf",,,,,"Mens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Child","TE-MX-HY-MN","variation","HandShaftMaterialGolfFlexGolfLoft",,,,,,,,,,,"Senior",17,,,"Left",40.5,"in","UST Mamiya Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HTHLGA03",845678057655,"UPC","Tour Edge Men's Bazooka HT Max Hybrid (Left Hand, #3, Senior, UST Mamiya Graphite)",,"Tour Edge","HTHLGA03",,,,,,,"Tour Edge",79.99,"USD","new",,0,,79.99,,,,,3,"LB","A_GEN_NOTAX",,,,,,,,,,,,"golf-hybrid-clubs","golf",,,,,"Mens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Child","TE-MX-HY-MN","variation","HandShaftMaterialGolfFlexGolfLoft",,,,,,,,,,,"Senior",19,,,"Left",39.75,"in","UST Mamiya Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HTHLGA04",845678057662,"UPC","Tour Edge Men's Bazooka HT Max Hybrid (Left Hand, #4, Senior, UST Mamiya Graphite)",,"Tour Edge","HTHLGA04",,,,,,,"Tour Edge",79.99,"USD","new",,3,,79.99,,,,3,3,"LB","A_GEN_NOTAX",,,,,,,,,,,,"golf-hybrid-clubs","golf",,,,,"Mens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Child","TE-MX-HY-MN","variation","HandShaftMaterialGolfFlexGolfLoft",,,,,,,,,,,"Senior",22,,,"Left",39,"in","UST Mamiya Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HTHLGA05",845678057679,"UPC","Tour Edge Men's Bazooka HT Max Hybrid (Left Hand, #5, Senior, UST Mamiya Graphite)",,"Tour Edge","HTHLGA05",,,,,,,"Tour Edge",79.99,"USD","new",,3,,79.99,,,,3,3,"LB","A_GEN_NOTAX",,,,,,,,,,,,"golf-hybrid-clubs","golf",,,,,"Mens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Child","TE-MX-HY-MN","variation","HandShaftMaterialGolfFlexGolfLoft",,,,,,,,,,,"Senior",25,,,"Left",38.25,"in","UST Mamiya Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HTHLGA06",845678057686,"UPC","Tour Edge Men's Bazooka HT Max Hybrid (Left Hand, #6, Senior, UST Mamiya Graphite)",,"Tour Edge","HTHLGA06",,,,,,,"Tour Edge",79.99,"USD","new",,3,,79.99,,,,3,3,"LB","A_GEN_NOTAX",,,,,,,,,,,,"golf-hybrid-clubs","golf",,,,,"Mens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Child","TE-MX-HY-MN","variation","HandShaftMaterialGolfFlexGolfLoft",,,,,,,,,,,"Senior",28,,,"Left",37.75,"in","UST Mamiya Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HTHLGR02",845678057747,"UPC","Tour Edge Men's Bazooka HT Max Hybrid (Left Hand, #2, Regular, UST Mamiya Graphite)",,"Tour Edge","HTHLGR02",,,,,,,"Tour Edge",79.99,"USD","new",,0,,79.99,,,,,3,"LB","A_GEN_NOTAX",,,,,,,,,,,,"golf-hybrid-clubs","golf",,,,,"Mens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Child","TE-MX-HY-MN","variation","HandShaftMaterialGolfFlexGolfLoft",,,,,,,,,,,"Regular",17,,,"Left",40.5,"in","UST Mamiya Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HTHLGR03",845678057754,"UPC","Tour Edge Men's Bazooka HT Max Hybrid (Left Hand, #3, Regular, UST Mamiya Graphite)",,"Tour Edge","HTHLGR03",,,,,,,"Tour Edge",79.99,"USD","new",,3,,79.99,,,,3,3,"LB","A_GEN_NOTAX",,,,,,,,,,,,"golf-hybrid-clubs","golf",,,,,"Mens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Child","TE-MX-HY-MN","variation","HandShaftMaterialGolfFlexGolfLoft",,,,,,,,,,,"Regular",19,,,"Left",39.75,"in","UST Mamiya Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HTHLGR04",845678057761,"UPC","Tour Edge Men's Bazooka HT Max Hybrid (Left Hand, #4, Regular, UST Mamiya Graphite)",,"Tour Edge","HTHLGR04",,,,,,,"Tour Edge",79.99,"USD","new",,0,,79.99,,,,,3,"LB","A_GEN_NOTAX",,,,,,,,,,,,"golf-hybrid-clubs","golf",,,,,"Mens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Child","TE-MX-HY-MN","variation","HandShaftMaterialGolfFlexGolfLoft",,,,,,,,,,,"Regular",22,,,"Left",39,"in","UST Mamiya Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
