"TemplateType=Sports","Version=1.1/1.0.14","This row for Amazon.com use only.  Do not modify or delete.",,,,,,,,,,,,"Offer Information - These attributes are required to make your item buyable for customers on the site",,,,,,,,,,,,,,,,,,,,,,"Sales Price information",,,"Item discovery information - These attributes have an effect on how customers can find your product on the site.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Image Information - see Image Info tab for details.",,,,,,,,,,"Variation information",,,,"Information for all product types:",,"FBA - make use of these columns if you are participating in the ""Fulfillment by Amazon"" program",,,,,,,,"Other attributes for Golf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Other attributes for all SportingGoods categories",,,,,,,,,,,,,,,,,,,,"Product Dimensions",,,,,,,,,,,,"Price per unit",,"Battery Information",,,,,,,,,,,,,,,,,,,,"Common infrequently used attributes ",,,,
"SKU","ProductID","product-id-type","ProductName","ProductDescription","Manufacturer","ManufacturerPartNumber","BulletPoint1","BulletPoint2","BulletPoint3","BulletPoint4","BulletPoint5","ProductType","Brand","ItemPrice","Currency","ConditionType","ConditionNote","Quantity","MSRP","MAP","LaunchDate","ReleaseDate","RestockDate","LeadtimeToShip","ShippingWeight","ShippingWeightUnitOfMeasure","ProductTaxCode","Warranty","SellerWarrantyDescription","Prop65","CPSIAWarning1","CPSIAWarning2","CPSIAWarning3","CPSIAWarning4","CPSIAWarningDescription","SalesPrice","SaleStartDate","SaleEndDate","ItemType","UsedFor1","UsedFor2","UsedFor3","UsedFor4","UsedFor5","TargetAudience1","TargetAudience2","TargetAudience3","OtherItemAttributes1","OtherItemAttributes2","OtherItemAttributes3","OtherItemAttributes4","OtherItemAttributes5","SubjectContent1","SubjectContent2","SubjectContent3","SubjectContent4","SubjectContent5","SearchTerm1","SearchTerm2","SearchTerm3","SearchTerm4","SearchTerm5","PlatinumKeyword1","PlatinumKeyword2","PlatinumKeyword3","PlatinumKeyword4","PlatinumKeyword5","MainImageURL","SwatchImageURL","OtherImageURL1","OtherImageURL2","OtherImageURL3","OtherImageURL4","OtherImageURL5","OtherImageURL6","OtherImageURL7","OtherImageURL8","Parentage","ParentSKU","RelationshipType","VariationTheme","Color","ColorMap","FulfillmentCenterID","PackageHeight","PackageWidth","PackageLength","PackageLengthUnitOfMeasure","PackageWeight","PackageWeightUnitOfMeasure","MaxAggregateShipQuantity","GolfFlex","GolfLoft","GripSize","GripType","Hand","ShaftLength","ShaftLengthUnitOfMeasurement","ShaftMaterial","Wattage","EngineDisplacement","EngineDisplacementUnitOfMeasure","GripMaterialType","OperationMode","DisplayType","Resolution","ScreenSize","ScreenSizeUnitOfMeasure","PowerSource","MaximumUserWeight","MaximumUserWeightUnitOfMeasure","DisplayFeatures","UsageCapacity","UsageCapacityUnitOfMeasure","NumberOfLevels","WhatsInTheBox","CourseCapacity","AvailableCourses","ScreenColor","ThreadSize","LoadCapacity","LoadCapacityUnitOfMeasure","PositionAccuracy","Memory","MemoryUnitOfMeasure","DisplaySize","DisplaySizeUnitOfMeasure","Pixels","CompatibleDevices","MinimumWeightRecommendation","MinimumWeightRecommendationUnitOfMeasure","MaxWeightRecommendation","MaxWeightRecommendationUnitOfMeasure","CoverageArea","CoverageAreaUnitOfMeasure","PeakHeight","PeakHeightUnitOfMeasure","MaximumWeight","MaximumWeightUnitOfMeasure","Capability","ClosureType","Construction","CountryOfOrigin","Design","EventName","FabricType","SpecialFeatures","Functions","LegalDisclaimer","Material","PackageQuantity","Packaging","Season","SizeMap","SizeName","SkillLevel","Sport","StyleName","SpecificUsageForProduct","Diameter","DiameterUnitOfMeasurement","Height","HeightUnitOfMeasurement","Length","LengthUnitOfMeasurement","Width","WidthUnitOfMeasurement","ItemThickness","ItemThicknessUnitOfMeasurement","Weight","WeightUnitOfMeasurement","PPUCount","PPUCountType","AreBatteriesIncluded","AreBatteriesRequired","BatteryType1","BatteryType2","BatteryType3","NumberOfBatteries1","NumberOfBatteries2","NumberOfBatteries3","BatteryLife1","BatteryLife2","BatteryLife3","BatteryLifeUnitOfMeasure1","BatteryLifeUnitOfMeasure2","BatteryLifeUnitOfMeasure3","LithiumBatteryEnergyContent","LithiumBatteryPackaging","LithiumBatteryVoltage","LithiumBatteryWeight","NumberOfLithiumIonCells","NumberOfLithiumMetalCells","IsGiftMessageAvailable","IsGiftWrapAvailable","IsDiscontinuedByManufacturer","RegisteredParameter","UpdateDelete"
125001.206,31652148697,"UPC","Ogio Helios Stand Bag (High Viz Yellow)",,"Ogio",125001.206,,,,,,,"Ogio",129.99,"USD","New",,5,160,139.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125001,"Variation","Color","High Viz Yellow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125001.0284,31652148703,"UPC","Ogio Helios Stand Bag (Hot Pink)",,"Ogio",125001.0284,,,,,,,"Ogio",139.88,"USD","New",,1,160,139.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125001,"Variation","Color","Hot Pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125001.32,31652148710,"UPC","Ogio Helios Stand Bag (Lime)",,"Ogio",125001.32,,,,,,,"Ogio",139.88,"USD","New",,1,160,139.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125001,"Variation","Color","Lime",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125001.04,31652148727,"UPC","Ogio Helios Stand Bag (Navy)",,"Ogio",125001.04,,,,,,,"Ogio",129.99,"USD","New",,5,160,139.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125001,"Variation","Color","Navy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125001.02,31652148734,"UPC","Ogio Helios Stand Bag (Red)",,"Ogio",125001.02,,,,,,,"Ogio",129.88,"USD","New",,5,160,139.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125001,"Variation","Color","Red",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125006,,,"Ogio Wire Stand Bag",,"Ogio",,"7"" Woode top with full-length club dividers","Five zippered pockets, fleece lined valuables pocket, walking accessible water bottler holster","Triple Triangle lightweight shoulder strap system","Glove/putter velcro attachment strip","Custom molded slim handle, integrated trunk handle",,"Ogio",,,"New",,,,,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parent",,,"Color",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125006.46,31652150300,"UPC","Ogio Wire Stand Bag (Grangler)",,"Ogio",125006.46,,,,,,,"Ogio",129.99,"USD","New",,5,150,129.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125006,"Variation","Color","Grangler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125006.668,31652150287,"UPC","Ogio Wire Stand Bag (Griddle/Red)",,"Ogio",125006.668,,,,,,,"Ogio",129.99,"USD","New",,5,150,129.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125006,"Variation","Color","Griddle/Red",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125006.637,31652150294,"UPC","Ogio Wire Stand Bag (Prizmata/Black)",,"Ogio",125006.637,,,,,,,"Ogio",129.99,"USD","New",,5,150,129.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125006,"Variation","Color","Prizmata Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125006.36,31652150270,"UPC","Ogio Wire Stand Bag (Stealth)",,"Ogio",125006.36,,,,,,,"Ogio",129.99,"USD","New",,5,150,129.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",125006,"Variation","Color","Stealth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109015,,,"Ogio Diva Stand Bag",,"Ogio",,"9"" Woode top version 4.0 with integrated trunk handle and full-length club dividers","Removable fleece lined valuables tote, walking-accessible water bottle holster, internal cell phone pocket, easy access scorecard pocket, insulated hydration pocket","Crossbow 3-point shoulder strap system","Glove/putter cover velcro attachment strip, umbrella containment system","Lift Grip integrated trunk handle",,"Ogio",,,"New",,,,,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","women","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parent",,,"Color",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109015.656,31652149045,"UPC","Ogio Diva Stand Bag (Houndstooth)",,"Ogio",109015.656,,,,,,,"Ogio",159.99,"USD","New",,1,180,159.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","women","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",109015,"Variation","Color","Houndstooth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109015.089,31652147768,"UPC","Ogio Diva Stand Bag (Olive Berries)",,"Ogio",109015.089,,,,,,,"Ogio",159.99,"USD","New",,5,180,159.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","women","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",109015,"Variation","Color","Olive Berries",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109016,,,"Ogio Featherlite Stand Bag",,"Ogio",,"9"" WoodeLite top with full-length club dividers","Fleece lined valuables pocket, walking accessible water bottle holster","Crossbow 3-point shoulder strap system","Elastic oversized towel loop, umbrella containment system","Lift Grip integrated trunk handle",,"Ogio",,,"New",,,,,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","women","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parent",,,"Color",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109016.353,31652149038,"UPC","Ogio Featherlite Stand Bag (Dusk Plaid)",,"Ogio",109016.353,,,,,,,"Ogio",127.88,"USD","New",,5,145,129.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","women","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",109016,"Variation","Color","Dusk Plaid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109016.302,31652148307,"UPC","Ogio Featherlite Stand Bag (Koi Pond)",,"Ogio",109016.302,,,,,,,"Ogio",129.99,"USD","New",,5,145,129.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","women","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",109016,"Variation","Color","Koi Pond",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109022,,,"Ogio Shadow Cart Bag",,"Ogio",,"10"" Uniter 15 club top with individual full-length club dividers","Nine pockets (five zippered), ZBP (Zipperless Ball Pocket), internal ""Isolation Chamber"" wet/dry pocket, internal cell phone pocket, insulated zippered hydration pocket, easy access top scorecard and pencil sleeve pockets","TORQ Strap","Removable fleece lined valuables tote, umbrella containment system for pull carts","Lift Grip integrated trunk handle",,"Ogio",,,"New",,,,,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","women","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parent",,,"Color",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109022.353,31652147867,"UPC","Ogio Shadow Cart Bag (Dusk Plaid)",,"Ogio",109022.353,,,,,,,"Ogio",159.88,"USD","New",,1,195,169.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-cart-bags","golf",,,,,"adults","women","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",109022,"Variation","Color","Dusk Plaid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109023,,,"Ogio Vixen Cart Bag",,"Ogio",,"10"" Uniter 15 club top with individual full-length club dividers","Six pockets (Five zippered), fleece lined valuables pocket, easy access top scorecard and pencil sleeve pockets, shoulder strap stash pocket","New low-profile OGIO Ball Silo, umbrella containment system","Glove/putter cover velcro attachment strip","Lift Grip integrated trunk handle",,"Ogio",,,"New",,,,,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","women","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parent",,,"Color",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109023.656,31652149915,"UPC","Ogio Vixen Cart Bag (Houndstooth)",,"Ogio",109023.656,,,,,,,"Ogio",149.99,"USD","New",,1,170,149.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-cart-bags","golf",,,,,"adults","women","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",109023,"Variation","Color","Houndstooth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109023.089,31652149922,"UPC","Ogio Vixen Cart Bag (Olive Berries)",,"Ogio",109023.089,,,,,,,"Ogio",149.88,"USD","New",,1,170,149.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-cart-bags","golf",,,,,"adults","women","seniors",,,,,,,,,,,"stand bag",,,,,,,,,,,,,,,,,,,,"child",109023,"Variation","Color","Olive Berries",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108016,,,"Ogio Mammoth Travel Bag",,"Ogio",,,,,,,,"Ogio",,,"New",,,,,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-travel-covers","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parent",,,"Color",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108016.02,31652141155,"UPC","Ogio Mammoth Travel Bag (Red)",,"Ogio",108016.02,,,,,,,"Ogio",299.88,"USD","New",,1,320,279.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-travel-covers","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",108016,"Variation","Color","Red",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127002,,,"Ogio Straight Jacket Travel Bag",,"Ogio",,,,,,,,"Ogio",,,"New",,,,,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-travel-covers","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parent",,,"Color",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127002.36,31652150409,"UPC","Ogio Straight Jacket Travel Bag (Stealth)",,"Ogio",127002.36,,,,,,,"Ogio",119.99,"USD","New",,5,140,119.99,,,,3,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-travel-covers","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",127002,"Variation","Color","Stealth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110140,,,"Ogio Golf Headcover Set of 3","Ogio Headcover Set: 1 Driver (D), 1 Fairway (F), 1 Hybrid (H)","Ogio",,"D: Driver headcover can hold up to size 460cc","F: For a fairway wood or an utility/hybrid","H: for an utility/Hybrid or another fairway wood",,,,"Ogio",,,"New",,,,,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-club-head-covers","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parent",,,"Color",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110140.02,31652142817,"UPC","Ogio Golf Headcover Set of 3 (Red)",,"Ogio",110140.02,,,,,,,"Ogio",39.88,"USD","New",,5,40,39.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-club-head-covers","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",110140,"Variation","Color","Red",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110140.03,31652142800,"UPC","Ogio Golf Headcover Set of 3 (Black)",,"Ogio",110140.03,,,,,,,"Ogio",39.88,"USD","New",,4,40,39.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-club-head-covers","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",110140,"Variation","Color","Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110140.033,31652142831,"UPC","Ogio Golf Headcover Set of 3 (Black/White)",,"Ogio",110140.033,,,,,,,"Ogio",39.88,"USD","New",,4,40,39.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-club-head-covers","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",110140,"Variation","Color","Black/White",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110140.04,31652142824,"UPC","Ogio Golf Headcover Set of 3 (Navy)",,"Ogio",110140.04,,,,,,,"Ogio",39.88,"USD","New",,4,40,39.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-club-head-covers","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",110140,"Variation","Color","Navy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108011.2711,31652123052,"UPC","Ogio Nexos Stand Bag (Sand/Navy)",,"Ogio",108011.2711,,,,,,,"Ogio",199.88,"USD","New",,2,,,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sand/Navy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712504.044,31652123250,"UPC","Ogio Vaporlite Stand Bag (Navy/White)",,"Ogio",712504.044,,,,,,,"Ogio",124.88,"USD","New",,1,,,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-carry-bags","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Navy/White",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108049,,,"Ogio Golf Umbrella",,"Ogio",,,,,,,,"Ogio",,,,,,,,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-umbrellas","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parent",,,"Color",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108049.112,31652142145,"UPC","Ogio Golf Umbrella (Blue Sky)",,"Ogio",108049.112,,,,,,,"Ogio",49.99,"USD","New",,0,50,49.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-umbrellas","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",108049,"Variation","Color","Blue Sky",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108049.222,31652150195,"UPC","Ogio Golf Umbrella (Onslaught Steel)",,"Ogio",108049.222,,,,,,,"Ogio",39.99,"USD","New",,0,40,39.99,,,,,,,"A_GEN_NOTAX",,,,,,,,,,,,"golf-umbrellas","golf",,,,,"adults","men","seniors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child",108049,"Variation","Color","Onslaught Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
